"presence","longitude","latitude","wc2.1_2.5m_bio_1","wc2.1_2.5m_bio_10","wc2.1_2.5m_bio_11","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_13","wc2.1_2.5m_bio_14","wc2.1_2.5m_bio_15","wc2.1_2.5m_bio_16","wc2.1_2.5m_bio_17","wc2.1_2.5m_bio_18","wc2.1_2.5m_bio_19","wc2.1_2.5m_bio_2","wc2.1_2.5m_bio_3","wc2.1_2.5m_bio_4","wc2.1_2.5m_bio_5","wc2.1_2.5m_bio_6","wc2.1_2.5m_bio_7","wc2.1_2.5m_bio_8","wc2.1_2.5m_bio_9","land_cover","species"
0,-123.133928,44.076706,11.9160003662109,18.9286670684814,5.60133361816406,1280,218,15,69.2063293457031,627,80,83,562,12.2373332977295,44.8319664001465,544.005615234375,28.6079998016357,1.31200003623962,27.2959995269775,6.02466678619385,18.6353340148926,"13","Red-tailed Hawk"
0,-123.2098273,45.658796,9.69783306121826,16.0653343200684,3.96533346176147,1730,291,23,67.7273330688477,828,109,119,779,11.1029996871948,45.2150192260742,494.728485107422,24.492000579834,-0.0640000030398369,24.5559997558594,4.28733348846436,15.7273330688477,"1","Red-tailed Hawk"
0,-122.596967,45.550301,12.0433330535889,19.271333694458,5.29533338546753,1069,166,20,57.3689765930176,478,91,94,441,10.96399974823,41.675537109375,575.133483886719,27.6200008392334,1.31200003623962,26.3080005645752,5.68666648864746,19.1800003051758,"13","Red-tailed Hawk"
0,-123.34849,44.51728,11.3193330764771,18.1926670074463,5.06866645812988,1340,240,16,70.8699645996094,658,77,82,617,11.6793336868286,44.2466049194336,534.592346191406,27.3719997406006,0.976000010967255,26.3959999084473,5.4539999961853,17.8726673126221,"12","Red-tailed Hawk"
0,-123.0789328,44.9630292,11.5208330154419,18.3993339538574,5.19066667556763,1029,181,13,68.9720916748047,501,63,67,465,11.8850002288818,44.5798950195312,541.5380859375,27.7639999389648,1.10399997234344,26.6599998474121,5.54400014877319,18.2126655578613,"9","Red-tailed Hawk"
0,-123.2989993,44.5831634,11.3966665267944,18.3239994049072,5.15933322906494,1291,231,16,70.5851898193359,633,76,80,594,11.7840003967285,44.3541107177734,537.369079589844,27.6000003814697,1.03200006484985,26.568000793457,5.49933338165283,17.9820003509521,"13","Red-tailed Hawk"
0,-123.017908,44.033019,11.6393327713013,18.5086669921875,5.41733312606812,1265,207,15,66.2454833984375,603,84,86,540,12.0539999008179,44.6113967895508,536.632995605469,28.0799999237061,1.06000006198883,27.0200004577637,5.77799987792969,18.3206672668457,"8","Red-tailed Hawk"
0,-123.2976294,44.3907013,11.377833366394,18.1606674194336,5.22200012207031,1295,231,15,70.3920364379883,635,76,80,592,11.6403331756592,44.3339920043945,527.604309082031,27.3560009002686,1.10000002384186,26.2560005187988,5.61133337020874,17.8586673736572,"12","Red-tailed Hawk"
0,-124.1399621,42.9983536,11.9141664505005,17.2353324890137,7.34000015258789,1593,271,10,73.1357421875,771,67,78,723,12.0923328399658,52.4385681152344,403.646545410156,25.4039993286133,2.34400010108948,23.0599994659424,7.74000024795532,16.6619987487793,"9","Red-tailed Hawk"
0,-122.7266407,45.616676,11.7256669998169,18.5953330993652,5.20266675949097,1006,161,18,59.9965858459473,460,81,86,427,10.7826671600342,42.3514022827148,551.408935546875,26.7320003509521,1.27199995517731,25.4600009918213,5.61666679382324,18.5433330535889,"4","Red-tailed Hawk"
0,-122.1869,44.2173,8.38516616821289,15.8593330383301,1.96666657924652,1722,284,23,64.7153854370117,812,121,125,744,12.574333190918,44.4888687133789,577.818481445312,26.1919994354248,-2.07200002670288,28.2639999389648,2.31599998474121,15.6906661987305,"1","Red-tailed Hawk"
0,-123.26387,44.59532,11.3970003128052,18.2299995422363,5.21066665649414,1281,227,16,70.1943740844727,626,76,79,588,11.6686668395996,44.4554481506348,533.880676269531,27.4120006561279,1.16400003433228,26.2480010986328,5.54133319854736,17.9773330688477,"13","Red-tailed Hawk"
0,-121.4596329,43.7482133,6.24116659164429,15.0839996337891,-2.0993332862854,428,69,16,54.3260040283203,195,49,56,179,16.7649993896484,46.3275108337402,700.929077148438,27.5240001678467,-8.66399955749512,36.1879997253418,-1.67733323574066,14.7326669692993,"10","Red-tailed Hawk"
0,-124.0740108,44.5213563,10.5465908050537,14.7575759887695,6.65909099578857,1869,313,26,66.2467422485352,879,121,123,825,8.03863620758057,48.6386184692383,330.359588623047,19.4772720336914,2.95000004768372,16.527271270752,7.09166669845581,14.3530302047729,"11","Red-tailed Hawk"
0,-122.5878261,45.5095142,11.8374996185303,19.0986671447754,5.06733322143555,1143,179,21,57.585277557373,511,96,99,472,11.0736665725708,41.8885841369629,577.236328125,27.4720001220703,1.03600001335144,26.4360008239746,5.43333339691162,18.9913330078125,"13","Red-tailed Hawk"
0,-122.630487,45.50185,11.8421669006348,18.9979991912842,5.05599975585938,1048,166,19,58.417594909668,473,87,90,436,10.8549995422363,41.5709266662598,573.928466796875,27.2119998931885,1.10000002384186,26.1119995117188,5.43599987030029,18.9479999542236,"13","Red-tailed Hawk"
0,-122.1218026,45.5358045,7.72316646575928,14.5806665420532,2.08533334732056,2417,384,34,61.3616333007812,1102,176,191,1035,10.0430002212524,41.411018371582,518.550231933594,22.7199993133545,-1.53199994564056,24.2519989013672,2.56466674804688,14.1146659851074,"1","Red-tailed Hawk"
0,-117.2867346,45.4270926,6.74266672134399,16.1319999694824,-2.34400010108948,379,52,21,28.4449329376221,129,72,98,90,16.6186676025391,43.9461250305176,751.98583984375,29.0480003356934,-8.76799964904785,37.8160018920898,9.85000038146973,15.7733335494995,"10","Red-tailed Hawk"
0,-121.8488803,44.4311245,4.56400012969971,12.5126667022705,-2.04533338546753,1905,317,28,64.2962799072266,897,142,145,837,12.3773336410522,42.3591156005859,601.280029296875,22.5559997558594,-6.66400003433228,29.2199993133545,-1.39999997615814,12.0666666030884,"10","Red-tailed Hawk"
0,-121.237955,44.042807,7.823166847229,16.3813323974609,0.115333318710327,290,44,12,43.8506813049316,123,42,49,113,16.4790000915527,47.5996551513672,667.755065917969,28.3959999084473,-6.22399997711182,34.6199989318848,0.508666694164276,16.0926666259766,"9","Red-tailed Hawk"
0,-122.6744999,45.5304872,11.5101661682129,18.4360008239746,4.90466642379761,1077,172,19,59.5358924865723,490,87,90,453,10.6169996261597,41.7007064819336,557.238830566406,26.5160007476807,1.05599999427795,25.4600009918213,5.2906665802002,18.3926658630371,"13","Red-tailed Hawk"
0,-122.588561,43.486314,9.67133331298828,17.1893329620361,3.0753333568573,1467,239,18,65.3883514404297,692,96,103,619,13.1326665878296,45.2289123535156,586.095642089844,27.8759994506836,-1.1599999666214,29.0359992980957,3.33599996566772,17.0846672058105,"1","Red-tailed Hawk"
0,-117.09289,43.25635,8.31716632843018,18.4553337097168,-1.27600002288818,314,35,11,30.4689121246338,103,42,55,96,16.3276672363281,42.317195892334,806.113098144531,31.1240005493164,-7.46000003814697,38.5839996337891,-0.436666697263718,18.3640003204346,"10","Red-tailed Hawk"
0,-123.921305,45.5566472,10.1713542938232,14.2718753814697,6.77187490463257,2340,370,40,62.1821365356445,1069,167,179,992,8.99791622161865,53.8999137878418,314.010803222656,19.65625,2.96250009536743,16.6937503814697,7.04270839691162,13.9447917938232,"17","Red-tailed Hawk"
0,-123.1337924,44.0764746,11.9160003662109,18.9286670684814,5.60133361816406,1280,218,15,69.2063293457031,627,80,83,562,12.2373332977295,44.8319664001465,544.005615234375,28.6079998016357,1.31200003623962,27.2959995269775,6.02466678619385,18.6353340148926,"13","Red-tailed Hawk"
0,-123.2601905,45.8261635,9.27616691589355,15.3780002593994,3.6233332157135,1862,307,27,65.8235473632812,879,127,136,825,11.3443326950073,46.4855461120605,481.040679931641,23.8400001525879,-0.564000010490417,24.4039993286133,4.00466680526733,15.1586666107178,"1","Red-tailed Hawk"
0,-121.654957,44.499995,7.59250020980835,15.8853340148926,-0.0873333588242531,759,129,14,65.3262634277344,370,63,63,341,14.4610004425049,44.2124252319336,653.615051269531,27.6240005493164,-5.08400011062622,32.7080001831055,0.419999957084656,15.8853340148926,"1","Red-tailed Hawk"
0,-123.2077308,44.0644246,11.787166595459,18.800666809082,5.50200033187866,1293,222,14,69.8631896972656,636,78,83,573,12.2509994506836,44.8032493591309,541.1728515625,28.5559997558594,1.21200001239777,27.3439998626709,5.95466661453247,18.449333190918,"8","Red-tailed Hawk"
0,-124.0971744,44.0550248,11.1026668548584,15.5366668701172,7.05933332443237,1955,323,21,68.2215805053711,921,111,116,865,8.93066692352295,50.398796081543,345.153533935547,21.0839996337891,3.36400008201599,17.7199993133545,7.57533359527588,14.9980001449585,"1","Red-tailed Hawk"
0,-123.176797,44.072195,11.787166595459,18.800666809082,5.50200033187866,1293,222,14,69.8631896972656,636,78,83,573,12.2509994506836,44.8032493591309,541.1728515625,28.5559997558594,1.21200001239777,27.3439998626709,5.95466661453247,18.449333190918,"13","Red-tailed Hawk"
0,-123.84375,45.76897,10.3850002288818,15.2946662902832,6.05600023269653,2093,329,35,62.2394104003906,952,147,155,883,9.62066650390625,49.7861022949219,379.390930175781,21.1599998474121,1.83599996566772,19.3239994049072,6.33200025558472,14.9153327941895,"2","Red-tailed Hawk"
0,-120.1848292,45.2326076,8.61066627502441,17.4126663208008,0.403333306312561,375,50,12,36.5964317321777,138,46,54,123,13.206000328064,41.0022354125977,695.379760742188,27.7280006408691,-4.48000001907349,32.2080001831055,0.954666674137115,17.2373332977295,"13","Red-tailed Hawk"
0,-122.1779,44.2675,8.48149967193604,15.9986667633057,1.95200002193451,1740,285,22,64.6915054321289,819,120,125,750,12.570333480835,44.1994857788086,582.85302734375,26.3439998626709,-2.09599995613098,28.4400005340576,2.33533334732056,15.8206663131714,"1","Red-tailed Hawk"
0,-121.4576811,44.2257991,8.09666633605957,16.8693332672119,0.0346666984260082,342,58,12,58.8468742370605,164,39,44,152,16.7093334197998,46.8205909729004,689.610229492188,29.7000007629395,-5.98799991607666,35.6879997253418,0.443333387374878,16.6539993286133,"10","Red-tailed Hawk"
0,-122.7990282,45.8563242,11.011833190918,17.5993328094482,4.63266658782959,1266,202,22,60.5635452270508,580,102,107,539,11.1176662445068,43.4012603759766,531.686401367188,26.0160007476807,0.400000005960464,25.6160011291504,5.07933330535889,17.4766674041748,"11","Red-tailed Hawk"
0,-122.7497198,45.3734516,11.4446668624878,18.4066677093506,4.996666431427,1159,192,18,61.9999618530273,538,88,93,497,11.0273332595825,42.5568580627441,551.415405273438,26.9440002441406,1.03200006484985,25.9120006561279,5.3439998626709,18.2859992980957,"1","Red-tailed Hawk"
0,-121.3307548,44.1291227,7.9888334274292,16.4699993133545,0.227333381772041,301,46,12,47.8698501586914,132,40,47,122,16.5563335418701,47.7347869873047,664.721984863281,28.6200008392334,-6.06400012969971,34.6840019226074,0.614000141620636,16.1646671295166,"10","Red-tailed Hawk"
0,-122.6027459,45.5043538,11.8374996185303,19.0986671447754,5.06733322143555,1143,179,21,57.585277557373,511,96,99,472,11.0736665725708,41.8885841369629,577.236328125,27.4720001220703,1.03600001335144,26.4360008239746,5.43333339691162,18.9913330078125,"13","Red-tailed Hawk"
0,-122.612366,45.378055,12.0416669845581,19.0779991149902,5.51599979400635,1139,184,19,59.7399597167969,519,90,93,478,10.8753337860107,42.0351448059082,559.790893554688,27.4600009918213,1.58800005912781,25.8720016479492,5.85400009155273,19.017333984375,"13","Red-tailed Hawk"
0,-122.5940323,45.5114597,11.8374996185303,19.0986671447754,5.06733322143555,1143,179,21,57.585277557373,511,96,99,472,11.0736665725708,41.8885841369629,577.236328125,27.4720001220703,1.03600001335144,26.4360008239746,5.43333339691162,18.9913330078125,"13","Red-tailed Hawk"
0,-123.0618095,44.924703,11.4759998321533,18.3266658782959,5.15333366394043,1044,183,13,68.8551483154297,509,65,69,470,11.8726673126221,44.5938529968262,541.023193359375,27.6359996795654,1.01199996471405,26.6240005493164,5.50466680526733,18.1746673583984,"13","Red-tailed Hawk"
0,-124.0971744,44.0550248,11.1026668548584,15.5366668701172,7.05933332443237,1955,323,21,68.2215805053711,921,111,116,865,8.93066692352295,50.398796081543,345.153533935547,21.0839996337891,3.36400008201599,17.7199993133545,7.57533359527588,14.9980001449585,"1","Red-tailed Hawk"
0,-123.34548,44.524156,11.3193330764771,18.1926670074463,5.06866645812988,1340,240,16,70.8699645996094,658,77,82,617,11.6793336868286,44.2466049194336,534.592346191406,27.3719997406006,0.976000010967255,26.3959999084473,5.4539999961853,17.8726673126221,"12","Red-tailed Hawk"
0,-123.8220549,46.1900215,10.4836111068726,15.7944450378418,5.86777782440186,2016,320,36,62.738639831543,925,147,157,858,9.17277717590332,46.7998847961426,406.335083007812,21.4933338165283,1.8933333158493,19.6000003814697,6.28000020980835,15.35777759552,"5","Red-tailed Hawk"
0,-122.4584279,42.3920799,8.77750015258789,16.6393337249756,2.23000001907349,897,152,12,64.6120300292969,423,61,61,382,14.5556669235229,47.2218589782715,603.167114257812,27.8600006103516,-2.96399998664856,30.8240013122559,2.52466678619385,16.6393337249756,"1","Red-tailed Hawk"
0,-119.967538,44.806889,10.1056671142578,19.4459991455078,1.30933332443237,314,38,11,30.5496616363525,105,45,55,90,14.9820003509521,42.2075729370117,736.299682617188,31.0200004577637,-4.47599983215332,35.4960021972656,1.96266663074493,19.1340007781982,"10","Red-tailed Hawk"
0,-121.5574219,44.287875,7.54583358764648,16.0240001678467,-0.174666568636894,449,79,13,65.0849914550781,222,44,47,209,15.9243335723877,46.3779525756836,663.202331542969,28.5359992980957,-5.80000019073486,34.3359985351562,0.284000009298325,15.793999671936,"10","Red-tailed Hawk"
0,-122.728319,45.457634,11.5349998474121,18.4693336486816,5.18599987030029,1209,197,20,61.2285461425781,557,93,96,516,10.996000289917,42.9934310913086,547.775146484375,26.8360004425049,1.25999999046326,25.576000213623,5.51533317565918,18.3339996337891,"13","Red-tailed Hawk"
0,-122.726695,45.5705184,11.2816667556763,18.1206665039062,4.71133327484131,1071,172,19,60.3170738220215,490,85,89,455,10.5806665420532,41.7613945007324,550.780883789062,26.1399993896484,0.804000020027161,25.3359985351562,5.15799999237061,18.0653343200684,"13","Red-tailed Hawk"
0,-123.0630417,44.0332756,11.5214996337891,18.3533325195312,5.33533334732056,1309,217,16,67.0658950805664,629,86,89,565,11.9483337402344,44.6633262634277,533.343994140625,27.8400001525879,1.08800005912781,26.7520008087158,5.71066665649414,18.1459999084473,"1","Red-tailed Hawk"
0,-122.6673017,45.209028,11.6626663208008,18.6693325042725,5.08666658401489,1102,183,17,61.9550666809082,513,84,87,469,11.2566661834717,42.6647453308105,559.72998046875,27.3999996185303,1.01600003242493,26.3839988708496,5.43200016021729,18.6300010681152,"14","Red-tailed Hawk"
0,-122.713154,45.40335,11.7981662750244,18.7880001068115,5.23866653442383,1069,177,17,61.8003997802734,496,82,84,458,11.0183334350586,42.4565849304199,558.365661621094,27.2320003509521,1.27999997138977,25.9519996643066,5.59200000762939,18.734001159668,"8","Red-tailed Hawk"
0,-121.3359574,44.0678713,7.11016654968262,15.485333442688,-0.459333419799805,362,58,15,52.2195625305176,164,46,52,153,15.7796669006348,47.0192680358887,654.115905761719,27.2679996490479,-6.29200029373169,33.560001373291,0.0393333025276661,15.2379999160767,"8","Red-tailed Hawk"
0,-122.6311717,45.3818978,11.5749998092651,18.4546661376953,5.10666656494141,1162,189,19,60.7277870178223,534,90,93,492,10.6599998474121,41.8959274291992,549.671142578125,26.6919994354248,1.24800002574921,25.4440002441406,5.48733329772949,18.4013328552246,"5","Red-tailed Hawk"
0,-121.3858105,43.9880611,6.54333353042603,14.8773336410522,-1.06000006198883,403,66,16,54.6895790100098,186,49,55,173,15.3666667938232,46.2684173583984,652.49755859375,26.4039993286133,-6.80800008773804,33.2119979858398,-0.518000066280365,14.6086664199829,"6","Red-tailed Hawk"
0,-124.1139815,43.8849464,11.3948335647583,15.9813327789307,7.19999980926514,1890,308,20,67.547004699707,883,109,111,829,9.23033332824707,50.2413101196289,357.102447509766,21.8239994049072,3.45199990272522,18.3719997406006,7.75866651535034,15.3900003433228,"11","Red-tailed Hawk"
0,-118.8199147,45.8178599,10.5279998779297,20.1893329620361,1.41533327102661,342,45,10,38.5281982421875,128,41,44,116,12.8726663589478,38.2250442504883,763.702270507812,30.4200000762939,-3.25600004196167,33.6759986877441,1.92333328723907,19.8306655883789,"12","Red-tailed Hawk"
0,-122.619512,45.538969,11.8374996185303,19.0986671447754,5.06733322143555,1143,179,21,57.585277557373,511,96,99,472,11.0736665725708,41.8885841369629,577.236328125,27.4720001220703,1.03600001335144,26.4360008239746,5.43333339691162,18.9913330078125,"13","Red-tailed Hawk"
0,-123.0007441,45.9773509,9.25816631317139,15.2720003128052,3.71133327484131,1799,290,29,62.873119354248,837,136,145,780,11.1110000610352,46.234188079834,474.678863525391,23.6240005493164,-0.407999992370605,24.0320014953613,4.11999988555908,15.0646667480469,"5","Red-tailed Hawk"
0,-123.932492,45.414406,10.2505950927734,14.5892848968506,6.48571395874023,2364,375,42,62.246696472168,1083,170,183,1006,9.12738037109375,52.1990737915039,335.539367675781,20.2285709381104,2.7428572177887,17.4857139587402,6.82023811340332,14.2821426391602,"5","Red-tailed Hawk"
0,-122.846082,45.565425,11.4696664810181,18.3666667938232,5.06266689300537,1105,183,18,63.5361022949219,518,81,86,483,11.3466663360596,43.6746215820312,545.468688964844,26.9720001220703,0.991999983787537,25.9799995422363,5.4539999961853,18.1813335418701,"13","Red-tailed Hawk"
0,-119.070012,43.581576,7.57299995422363,17.6660003662109,-2.18066668510437,278,36,10,35.9800338745117,102,37,46,93,15.793999671936,41.1130790710449,805.121215820312,29.8279991149902,-8.58800029754639,38.4160003662109,-1.27866673469543,17.4739990234375,"10","Red-tailed Hawk"
0,-123.103284,44.089394,12.0605001449585,19.0659999847412,5.79666662216187,1255,213,15,68.8394088745117,613,80,83,549,12.2589998245239,45.0235023498535,543.202941894531,28.7280006408691,1.5,27.2280006408691,6.18333339691162,18.8020000457764,"13","Red-tailed Hawk"
0,-123.0007441,45.9773509,9.25816631317139,15.2720003128052,3.71133327484131,1799,290,29,62.873119354248,837,136,145,780,11.1110000610352,46.234188079834,474.678863525391,23.6240005493164,-0.407999992370605,24.0320014953613,4.11999988555908,15.0646667480469,"5","Red-tailed Hawk"
0,-123.351621,43.21188,12.8331670761108,20.0053329467773,6.53200006484985,955,157,11,67.7395782470703,458,55,60,416,13.5816669464111,47.1651153564453,554.168701171875,30.4600009918213,1.66400003433228,28.7960014343262,6.80866670608521,19.7439994812012,"13","Red-tailed Hawk"
0,-121.2924788,44.3605691,9.00183296203613,17.7026672363281,0.928666591644287,314,48,13,48.5766181945801,140,43,47,121,16.5510005950928,46.6383018493652,686.414733886719,30.5200004577637,-4.96799993515015,35.4879989624023,1.40200006961823,17.5073337554932,"10","Red-tailed Hawk"
0,-123.9988424,44.9875427,10.52649974823,15.1093330383301,6.47266674041748,2378,385,38,63.9248275756836,1101,168,174,1025,8.80766677856445,48.7797241210938,353.930725097656,20.8120002746582,2.75600004196167,18.0559997558594,6.80866670608521,14.6966667175293,"1","Red-tailed Hawk"
0,-123.3897474,42.4271517,12.5341663360596,20.2066669464111,5.48533344268799,907,161,8,78.2558746337891,466,36,36,435,14.6856670379639,47.5202789306641,608.826354980469,31.4559993743896,0.551999986171722,30.9039993286133,5.72533321380615,20.2066669464111,"13","Red-tailed Hawk"
0,-122.620058,45.516047,11.8374996185303,19.0986671447754,5.06733322143555,1143,179,21,57.585277557373,511,96,99,472,11.0736665725708,41.8885841369629,577.236328125,27.4720001220703,1.03600001335144,26.4360008239746,5.43333339691162,18.9913330078125,"13","Red-tailed Hawk"
0,-123.28442,44.584587,11.3970003128052,18.2299995422363,5.21066665649414,1281,227,16,70.1943740844727,626,76,79,588,11.6686668395996,44.4554481506348,533.880676269531,27.4120006561279,1.16400003433228,26.2480010986328,5.54133319854736,17.9773330688477,"13","Red-tailed Hawk"
0,-122.956098,43.779836,11.0150003433228,17.8206672668457,4.83599996566772,1342,215,17,62.942066192627,617,91,95,554,12.2866668701172,45.5331573486328,534.42724609375,27.507999420166,0.523999989032745,26.9839992523193,5.15866661071777,17.6700000762939,"1","Red-tailed Hawk"
0,-124.0693073,44.5494482,10.505786895752,14.6750001907349,6.67870378494263,1837,308,26,66.1276016235352,864,120,122,811,7.90138912200928,48.5741119384766,326.731658935547,19.283332824707,3.01666665077209,16.2666664123535,7.09537029266357,14.2796297073364,"1","Red-tailed Hawk"
0,-123.124295,44.034082,11.386833190918,18.1860008239746,5.22266674041748,1337,225,16,68.1803970336914,648,85,88,583,11.9123334884644,44.7226829528809,529.733642578125,27.6639995574951,1.02799999713898,26.6359996795654,5.64466667175293,17.9459991455078,"13","Red-tailed Hawk"
0,-123.12353,44.623845,11.5860004425049,18.5913333892822,5.28666687011719,1090,186,15,66.8829116821289,522,72,72,485,11.9280004501343,44.0212593078613,543.603210449219,28.2119998931885,1.11600005626678,27.0960006713867,5.62066650390625,18.2953338623047,"9","Red-tailed Hawk"
0,-121.2942982,44.3598808,9.00183296203613,17.7026672363281,0.928666591644287,314,48,13,48.5766181945801,140,43,47,121,16.5510005950928,46.6383018493652,686.414733886719,30.5200004577637,-4.96799993515015,35.4879989624023,1.40200006961823,17.5073337554932,"10","Red-tailed Hawk"
0,-118.8632083,43.0672732,8.23033332824707,17.4633331298828,-0.360000044107437,249,29,10,26.457218170166,78,39,48,64,16.9693336486816,46.1123199462891,728.072143554688,29.4559993743896,-7.3439998626709,36.7999992370605,7.21399974822998,17.1873340606689,"10","Red-tailed Hawk"
0,-122.7709575,45.5130767,11.1870002746582,17.9906673431396,4.96666669845581,1288,209,21,61.6301422119141,593,98,102,552,10.989333152771,43.4911079406738,536.169982910156,26.3279991149902,1.05999994277954,25.2679996490479,5.31400012969971,17.7999992370605,"13","Red-tailed Hawk"
0,-121.9327068,42.5807466,7.44233322143555,16.013334274292,-0.674000024795532,534,91,9,64.2577438354492,261,45,48,230,15.2286672592163,44.2539443969727,684.762634277344,27.5520000457764,-6.8600001335144,34.4119987487793,-0.113333344459534,15.8673334121704,"10","Red-tailed Hawk"
0,-121.3122797,44.0696883,7.47933340072632,15.9293336868286,-0.141333341598511,329,52,14,48.7259407043457,145,44,50,135,15.8819999694824,47.1052322387695,659.36181640625,27.6720008850098,-6.04400014877319,33.7159996032715,0.317999958992004,15.6586666107178,"9","Red-tailed Hawk"
0,-122.6986911,45.5645874,11.7438335418701,18.8133335113525,5.0533332824707,1026,163,19,59.0830535888672,466,84,88,431,10.8656663894653,41.9200096130371,566.400207519531,26.988000869751,1.067999958992,25.9200000762939,5.4520001411438,18.746000289917,"13","Red-tailed Hawk"
0,-122.4073069,45.4897707,11.4653329849243,18.5053329467773,4.91400003433228,1556,236,27,56.1021003723145,679,130,133,630,11.1459999084473,42.232494354248,559.079223632812,27.3479995727539,0.955999970436096,26.3920001983643,5.28733348846436,18.4060001373291,"13","Red-tailed Hawk"
0,-118.87604,42.4757054,8.48183345794678,18.0693340301514,-0.390666723251343,231,26,9,25.9713134765625,73,38,38,56,16.1149997711182,43.766975402832,753.206481933594,30.1040000915527,-6.71600008010864,36.8199996948242,6.92533349990845,18.0693340301514,"10","Red-tailed Hawk"
0,-123.133928,44.076706,11.9160003662109,18.9286670684814,5.60133361816406,1280,218,15,69.2063293457031,627,80,83,562,12.2373332977295,44.8319664001465,544.005615234375,28.6079998016357,1.31200003623962,27.2959995269775,6.02466678619385,18.6353340148926,"13","Red-tailed Hawk"
0,-124.046862,42.57309,12.07200050354,18.5860004425049,6.46600008010864,1699,298,9,76.9548797607422,844,60,73,793,12.3193330764771,47.0994529724121,492.378326416016,28.2880001068115,2.13199996948242,26.1560001373291,6.87733316421509,17.9780006408691,"1","Red-tailed Hawk"
0,-123.2558821,44.59833,11.3970003128052,18.2299995422363,5.21066665649414,1281,227,16,70.1943740844727,626,76,79,588,11.6686668395996,44.4554481506348,533.880676269531,27.4120006561279,1.16400003433228,26.2480010986328,5.54133319854736,17.9773330688477,"13","Red-tailed Hawk"
0,-122.688691,45.467457,11.4471664428711,18.3199996948242,5.09600019454956,1205,194,20,60.303409576416,550,93,98,510,10.7203330993652,42.4265213012695,544.967163085938,26.4799995422363,1.21200001239777,25.2679996490479,5.44133329391479,18.1959991455078,"13","Red-tailed Hawk"
0,-122.9480866,46.0854581,11.2493333816528,17.82200050354,5.03933334350586,1305,203,26,57.6192321777344,588,114,120,536,10.7273330688477,43.1509819030762,526.176574707031,25.9599990844727,1.10000002384186,24.8599987030029,5.43666648864746,17.7446670532227,"5","Red-tailed Hawk"
0,-123.2801035,44.610951,11.3970003128052,18.2299995422363,5.21066665649414,1281,227,16,70.1943740844727,626,76,79,588,11.6686668395996,44.4554481506348,533.880676269531,27.4120006561279,1.16400003433228,26.2480010986328,5.54133319854736,17.9773330688477,"1","Red-tailed Hawk"
0,-123.31332,44.42402,11.3540000915527,18.1633338928223,5.15733337402344,1264,226,15,70.2128219604492,619,75,79,579,11.6446666717529,44.3099937438965,530.179382324219,27.3920001983643,1.11199998855591,26.2800006866455,5.5406665802002,17.8646659851074,"12","Red-tailed Hawk"
0,-122.8353667,45.3811203,11.4491662979126,18.3026657104492,5.00933361053467,1047,177,15,64.5415496826172,495,74,78,461,11.1890001296997,43.3682174682617,545.262390136719,26.8959999084473,1.09600007534027,25.7999992370605,5.42466688156128,18.1886672973633,"10","Red-tailed Hawk"
0,-121.1664104,45.6000709,11.9828329086304,21.3959999084473,2.79466676712036,393,71,6,71.6046295166016,203,27,27,189,12.6583337783813,38.7769088745117,756.817626953125,30.9039993286133,-1.74000000953674,32.6440010070801,3.35199999809265,21.3959999084473,"17","Red-tailed Hawk"
0,-123.3444586,44.5185755,11.3193330764771,18.1926670074463,5.06866645812988,1340,240,16,70.8699645996094,658,77,82,617,11.6793336868286,44.2466049194336,534.592346191406,27.3719997406006,0.976000010967255,26.3959999084473,5.4539999961853,17.8726673126221,"12","Red-tailed Hawk"
0,-123.334317,44.412006,11.018500328064,17.7100009918213,4.96533346176147,1483,264,17,71.0533447265625,729,84,89,681,11.3283338546753,44.2443885803223,520.105285644531,26.6240005493164,1.01999998092651,25.6040000915527,5.36866664886475,17.3973331451416,"5","Red-tailed Hawk"
0,-123.06562,44.034202,11.5214996337891,18.3533325195312,5.33533334732056,1309,217,16,67.0658950805664,629,86,89,565,11.9483337402344,44.6633262634277,533.343994140625,27.8400001525879,1.08800005912781,26.7520008087158,5.71066665649414,18.1459999084473,"13","Red-tailed Hawk"
0,-123.0868573,44.0256971,11.386833190918,18.1860008239746,5.22266674041748,1337,225,16,68.1803970336914,648,85,88,583,11.9123334884644,44.7226829528809,529.733642578125,27.6639995574951,1.02799999713898,26.6359996795654,5.64466667175293,17.9459991455078,"13","Red-tailed Hawk"
0,-122.0587646,45.4905393,9.29616641998291,16.1879997253418,3.14733338356018,2111,326,31,59.2186546325684,941,159,168,882,10.6490001678467,42.2110366821289,537.701782226562,24.7199993133545,-0.508000016212463,25.2279987335205,3.64800000190735,15.9573335647583,"1","Red-tailed Hawk"
0,-123.2682002,44.590471,11.3970003128052,18.2299995422363,5.21066665649414,1281,227,16,70.1943740844727,626,76,79,588,11.6686668395996,44.4554481506348,533.880676269531,27.4120006561279,1.16400003433228,26.2480010986328,5.54133319854736,17.9773330688477,"13","Red-tailed Hawk"
0,-121.54916,44.29094,7.54583358764648,16.0240001678467,-0.174666568636894,449,79,13,65.0849914550781,222,44,47,209,15.9243335723877,46.3779525756836,663.202331542969,28.5359992980957,-5.80000019073486,34.3359985351562,0.284000009298325,15.793999671936,"13","Red-tailed Hawk"
